TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.533333333,-344.45,-6.48653,-2.95205,14.4065,-3.90512,6.02,-4.79242,5.74391,-3.52338,2.88528,0.205674,2.17669,-3.89768,3.23723,-0.904757,1.23757,-6.88706,-3.43654,-2.64641,2.33354,-1.55342
0.554666667,-222.814,-4.77275,-0.701786,8.3294,-1.53386,9.17068,-3.64984,7.00037,-3.40182,5.64114,-3.95219,5.04222,-2.2217,2.37053,-5.05355,4.93449,-4.83809,3.42711,-1.43994,4.00729,-3.18205
0.576000000,-218.621,15.5567,16.5519,3.89829,-3.71845,-1.36628,-6.82924,7.81729,0.383906,4.87193,-6.79832,1.33676,-0.585469,3.20994,-2.14783,3.25974,-4.10481,-0.00390363,-4.21572,2.0862,-4.72917
0.597333333,-209.003,24.3275,5.22768,-7.64075,-11.0045,1.20296,-9.70741,0.0301231,1.42912,5.33669,-10.7927,3.56173,-1.11902,1.66223,-4.35841,2.28057,-9.94807,-3.73909,-0.211493,3.53676,-4.93874
0.618666667,-204.938,25.3158,-9.0712,-7.90685,-8.69003,2.62143,-9.88969,-0.186833,3.4396,4.32047,-9.17243,6.07033,-0.361755,0.737837,-5.15488,1.92788,-11.1366,-0.570225,4.70495,5.28591,-4.19924
0.640000000,-200.374,21.5129,-10.5328,-12.7001,-9.16958,1.95801,-5.45393,0.636575,3.5798,5.48227,-11.7483,3.40575,-1.90971,-2.89342,-2.4335,2.22148,-6.40836,-0.901228,3.99718,3.96215,-7.25469
0.661333333,-207.008,23.1874,-13.8099,-9.75769,-12.6667,6.73314,-10.8814,3.3201,4.64921,5.24713,-8.36331,2.34569,-2.62151,-3.27365,-4.06888,3.20785,-5.10169,0.18396,4.03673,3.06935,-7.16364
0.682666667,-206.576,19.2976,-11.5768,-11.6183,-11.346,3.87685,-10.1413,3.14929,5.99657,4.54674,-8.83703,3.2851,-2.94447,-2.72993,-5.5075,4.51504,-6.61286,1.28963,3.58318,4.45454,-8.08949
0.704000000,-207.768,21.6935,-9.56166,-13.2563,-10.4362,4.20816,-11.9011,3.69477,2.08897,2.3202,-6.54496,4.20773,-0.685344,-3.15526,-3.29299,1.72615,-8.15382,0.914254,1.67266,6.33375,-8.5754
0.725333333,-269.403,30.4668,-0.509757,-3.10589,-5.69372,9.24999,-8.59401,1.30558,1.15807,4.3726,-10.2661,2.16602,1.40831,-1.08334,-1.24353,6.1734,-8.49925,1.77568,-0.260909,1.38678,-4.1387
0.746666667,-303.223,31.2164,-2.90806,-1.03963,-4.93308,8.15391,-4.94718,7.64024,5.15252,5.20048,-4.88874,0.997598,-4.10872,-0.248414,-3.66514,4.50028,-6.9405,0.470384,-2.75526,1.02561,-5.50137
0.768000000,-269.972,-2.32142,-3.67116,3.17747,-10.1607,0.954466,-1.27312,6.45074,2.04129,7.84923,-5.4073,1.66563,-0.11244,1.79694,-2.43478,3.19184,-6.76857,-0.0155087,-2.58815,2.76262,-3.20677
0.789333333,-319.515,22.191,-1.35137,-4.2405,-8.43791,1.06434,-6.86256,6.92612,2.98525,5.63257,-1.01609,3.8312,-1.35231,2.40862,-2.07887,5.46049,-3.8757,4.2555,0.586944,4.51266,-2.49887
0.810666667,-324.872,17.1647,-6.14969,-6.32317,-9.97541,1.37728,-5.39215,4.79913,1.9544,4.25271,-4.02244,2.05281,-3.03899,3.47828,-5.32083,2.61746,-5.86064,3.73441,-0.335017,3.04964,-4.31225
0.832000000,-233.29,-30.5053,4.74147,14.8537,-16.2339,3.35998,-3.12359,8.07795,-3.58367,7.37395,-8.66892,2.09066,-1.93575,1.66515,-1.248,4.76367,-3.65208,3.26164,-2.6226,3.67375,-3.85563
