TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
240.298666667,2.53957,0.312509,0.968984,0.612498,0.140706,1.71519,0.0354439,2.05656,0,0,0.506153,0.545201
240.341333333,1.56598,0.307931,0.996297,0.585091,0.14804,2.0511,0.0216475,1.92092,0.0175251,0.0392045,0.786851,0.637744
240.384000000,1.17276,0.279167,0.942781,0.515908,0.0681132,2.10977,0.112729,1.75561,0.026137,0.0549865,1.17654,0.455323
240.426666667,1.32794,0.249482,1.84653,0.299561,0,1.99537,0.189583,1.48551,0.0799259,0.061232,1.18888,0.408744
240.469333333,1.44907,0.161332,2.49003,0.428602,0,1.58875,0.356506,1.72151,0,0.11747,1.18767,0.0725762
240.512000000,1.15656,0.137895,2.58917,0.536394,0.0139047,1.39043,0.445808,1.86737,0.0193607,0.726801,0.459266,0.000327838
240.554666667,0.97992,0.0964918,2.39063,0.632106,0.0189026,0.894575,0.405098,2.17749,0.040125,0.663749,0.564583,0.0277575
240.597333333,1.30243,0.161827,2.26707,0.908108,0.0241366,0.443781,0.472687,2.34155,0.0534664,0.271987,0.806872,0
240.640000000,1.56169,0.313208,2.28151,1.15977,0.0347745,0.637018,0.462666,2.46097,0.0654659,0,0.843313,1.1299e-05
240.682666667,1.94497,0.147153,2.27885,1.34868,0.0251724,0.870617,0.461009,2.29434,0.242781,0,0.128434,7.09461e-05
240.725333333,2.20687,0.0845777,1.92336,1.33701,0.00495486,0.76109,0.578863,2.37051,0.578229,0.00194631,5.10098e-05,4.69137e-05
240.768000000,2.21908,0.260982,1.12331,1.10313,0.241938,1.4501,0.638976,1.94907,0.289719,0.0393074,0.544611,0
240.810666667,1.76448,0.250456,0.820754,0.678372,0.381198,1.30493,0.76766,1.39983,0.572769,0.0546007,0.955939,0
240.853333333,2.03801,0.407076,0.95791,0.686747,0.393155,0.508003,0.760044,1.79093,0.500188,0.0765032,0.674579,0
240.896000000,2.46129,0.377545,0.754781,1.03879,0.326201,0.343448,0.621896,2.64671,0.200524,0.126028,0.287902,0.00441501
240.938666667,2.71215,0.086049,0.410243,1.36616,0.241359,0.726251,0.620999,3.0561,0.0457525,0.178995,0.0769802,0.038625
240.981333333,2.56822,0,0.0270598,1.31404,0.117121,1.98156,0.463972,3.01675,0.0975291,0.149983,0.00306215,0.0624943
241.024000000,2.29644,0,0.071822,1.09934,0.0742336,2.45965,0.024626,2.86149,0.33817,0.0796789,0.053345,0.0329773
241.066666667,1.7455,0,0.450215,0.982292,0.205378,2.24579,0.0233557,2.3213,0.626409,0.0869863,0.672494,0.0339103
241.109333333,0.699706,0.022738,0.783544,1.06075,0.338274,2.13153,0.120147,2.26008,0.317655,0.0956254,1.28816,0.0612738
241.152000000,0.535667,0.0750581,0.892659,1.45607,0,2.08573,0.0708484,2.45337,0,0.110378,1.35834,0.238562
241.194666667,0.682781,0.00532825,0.882824,1.7636,0.00167413,1.75561,0.0877558,2.78803,0,0.104323,1.32726,0.0269864
241.237333333,0.650814,0.00494338,0.956766,1.96745,0.0165996,0.980943,0.371341,3.11387,0,0.0423844,0.792333,0.104128
241.280000000,0.539384,0.00373725,1.61289,1.84927,0.0319029,0.575633,0.234565,2.99232,0,0,0.910343,0.135425
241.322666667,0.714932,0.00174712,2.10354,1.27188,0,0.621809,0.147714,2.86307,0,0,1.04797,0.208206
241.365333333,0.814326,0,2.30637,0.901564,0,0.71856,0.114325,2.69682,0.189978,0,1.26167,0.21627
