TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
156.224000000,-221.265,33.8397,-5.18634,16.5098,-4.16631,4.31109,1.442,8.16908,-0.0173259,2.17438,-2.74541,1.51966,0.873782,8.57677,-0.00147773,1.63678,2.74715,-1.24742,0.702853,5.08386,0.753444
156.245333333,-200.425,11.9465,13.5342,6.60133,7.01454,2.44219,1.18475,6.99515,-0.961149,-3.20899,0.512472,-1.5622,4.71029,5.70484,1.24551,3.93071,-0.727549,-0.952755,0.0334577,4.35033,1.98478
156.266666667,-191.848,3.58849,16.0572,6.95977,7.93677,2.66954,1.27965,4.04849,1.1232,-3.71564,-2.52866,0.379589,2.77156,6.49093,-0.129358,2.72819,0.212891,0.240194,1.99446,2.17728,2.63682
156.288000000,-200.979,16.9527,5.44622,9.49554,9.47129,3.04735,-0.701775,0.827771,-2.01215,-2.86941,-0.0490729,3.40676,4.49651,4.01612,-3.61235,0.810206,3.14432,4.48459,4.91428,-0.116348,1.0242
156.309333333,-203.482,20.626,-4.52468,19.8337,2.45264,10.4304,-8.44557,0.62399,-4.57623,4.2736,4.67963,1.01494,2.15382,3.92835,-2.52351,2.11524,1.46572,-2.04261,2.43303,-0.867509,1.17979
156.330666667,-208.632,18.8596,-4.94698,22.4512,6.87345,10.0794,-9.16423,-1.08293,-2.44725,5.10095,1.80915,-0.284617,-1.24016,6.66546,-2.15839,4.02031,-0.441544,0.83805,3.27916,1.33303,-0.703336
156.352000000,-204.432,20.4167,-3.62679,23.9547,3.78632,13.9596,-14.4914,3.637,-5.09564,7.00321,-2.26016,-1.41518,-4.32268,7.61255,-2.93273,3.60707,-4.11169,1.94057,1.33433,2.99015,-3.15064
156.373333333,-211.442,19.5526,-3.18631,25.3547,9.22532,13.0288,-13.7285,0.00841692,-1.40531,4.87769,1.92654,-2.54621,-1.68719,5.73197,-3.5817,1.77499,-4.40976,2.12415,3.09729,2.73584,-1.80457
156.394666667,-214.58,19.4818,-2.87029,27.8653,7.81875,11.9494,-16.6366,0.829376,-1.4734,6.22763,1.46925,-2.02744,-1.79,5.18791,-0.805225,-0.143881,-3.93717,1.12183,4.11322,3.16508,-3.50662
156.416000000,-214.419,21.3827,1.00212,25.8153,10.8044,10.2752,-15.2608,0.678867,-1.52161,4.98588,-0.613879,-4.43928,-2.14254,7.54875,-1.24291,2.13448,-3.568,1.06499,4.08646,1.75639,-3.27132
156.437333333,-212.642,17.1846,-0.634624,24.8413,6.44357,7.89469,-16.9474,0.929226,0.422766,7.77048,0.82823,-0.616909,-2.60155,9.15816,0.487861,4.20532,-4.42544,1.17205,0.584196,2.65408,-3.6243
156.458666667,-194.563,5.60239,12.3993,13.9609,14.1004,2.35169,-9.95267,-3.93486,1.30656,4.19005,2.34284,-2.30224,-0.945421,5.17464,2.22094,2.38982,-0.267903,1.09427,2.69526,2.00279,-2.52795
156.480000000,-184.722,-1.71698,18.708,13.8016,17.164,5.97964,-5.65194,-1.45555,5.03368,4.89568,2.83174,-2.83362,-0.350788,5.17167,2.74339,2.07713,-2.0264,0.725552,3.72056,0.599401,-2.23348
156.501333333,-208.693,10.0266,14.1268,18.4635,19.3338,9.59884,-4.17311,-3.56612,4.26938,3.67219,3.33775,-2.47965,1.37478,5.21334,1.32826,1.53732,-1.36134,-2.76958,2.21237,0.190053,-1.64075
156.522666667,-213.699,16.7906,1.33072,19.5979,10.6389,11.7757,-3.88699,-0.296665,1.68371,5.84438,3.21908,-0.437744,1.87013,4.0154,0.0909577,2.69087,3.02285,0.174757,3.78749,2.66194,-1.12875
156.544000000,-212.437,21.568,-2.1205,18.6029,8.05397,13.799,-2.87798,1.90993,-1.76625,7.03711,2.29223,2.53581,4.89845,4.06701,-3.98837,-0.219471,2.17997,-0.532324,2.59793,0.999423,-1.71469
156.565333333,-199.269,27.6416,-4.4836,12.7475,-0.0387332,11.5603,-1.23371,5.0595,-2.16647,4.75362,-0.130516,1.99973,5.02215,3.65574,-5.07693,0.915013,0.766479,0.293799,1.24227,4.96547,-2.59853
156.586666667,-198.24,27.5614,-4.0146,9.67407,-3.97386,8.2656,2.34457,4.61053,-0.26722,3.41175,-2.03745,2.7753,4.00235,7.00897,-6.38673,0.776374,-0.12393,-1.99172,2.30672,4.35298,-2.57013
156.608000000,-201.731,30.9158,-2.35279,7.06243,-4.25071,4.31652,2.61405,1.7483,1.0621,3.5105,-4.40744,-0.441325,2.40932,7.43948,-4.81844,2.37898,-0.716054,-4.04033,1.67327,5.05233,0.364222
156.629333333,-206.825,25.9199,-3.02117,5.61221,-3.60977,3.49154,3.50254,2.19185,6.49346,2.2882,-1.90578,-2.40761,4.74965,6.23109,-4.52497,0.667607,-2.50336,-5.82785,-1.68501,2.72969,0.251076
156.650666667,-209.334,29.4361,-4.28299,8.85216,-5.68085,1.95623,2.61578,1.22455,4.55973,4.32576,-2.9718,-1.38586,2.46321,7.53249,-5.13162,5.86039,-3.14392,-3.70322,-3.7227,4.87517,-0.303737
156.672000000,-203.852,20.6669,4.01905,4.58547,-2.62781,0.721773,2.12402,1.73545,5.14222,3.32672,-3.04622,-3.44939,3.41735,4.21095,-1.78406,3.83686,0.170321,-3.83475,-2.88065,4.74495,0.884064
156.693333333,-187.058,5.85966,17.3155,-0.0519758,-1.53856,0.0263277,0.216421,1.5379,5.5224,3.46936,-3.45244,-3.39647,3.71714,4.05657,-4.41205,4.04233,0.531211,-6.0789,-2.72816,1.27384,2.44977
156.714666667,-205.155,16.5251,12.8288,6.00821,-0.856387,-2.22082,0.352688,0.887729,5.37951,2.40737,-3.09937,-2.92286,2.44995,1.14458,-2.10252,6.73579,2.15741,-5.70932,-3.21766,2.27594,1.70932
156.736000000,-228.755,30.4127,6.44095,10.0703,-0.563091,-2.37371,1.817,1.48406,4.84159,4.06717,-0.383806,-1.85001,4.05583,-0.0815371,-3.63872,5.57132,1.66907,-9.69398,1.13917,2.06164,-1.83766
156.757333333,-240.395,35.0971,8.84217,14.8043,0.357642,1.25976,0.875432,-3.92383,4.63353,4.21446,-2.2058,-3.35441,0.88377,5.80413,0.998976,2.69426,2.36343,-2.84302,-0.142382,0.403722,-2.9023
156.778666667,-267.2,39.1079,9.73241,13.5636,9.35458,7.62979,-3.17558,0.876453,3.91375,1.9227,-2.82623,-1.6772,0.109187,6.42972,-6.48223,2.42853,-0.989113,-0.454952,0.633064,2.92689,1.92389
156.800000000,-278.606,45.5168,10.72,11.7673,13.3715,5.5321,-0.266966,2.81376,2.25604,-2.17487,-4.24307,-3.05634,2.70396,5.44207,-0.398063,4.99262,2.46538,-3.49648,-1.26334,-1.04909,2.28087
156.821333333,-280.254,49.2254,11.7758,10.4555,10.2157,1.50663,-1.17795,3.58698,4.41312,5.37613,-2.75756,1.27005,2.29217,4.52713,-5.60167,0.85124,0.422833,-3.62954,-3.5541,-0.104235,1.97302
156.842666667,-279.712,47.3491,6.49672,5.02226,14.8576,3.61954,2.20798,5.36999,5.3423,2.87091,0.234446,-1.88064,1.65611,-0.791772,-3.32393,2.2391,2.10986,-1.64609,-1.55665,-0.902445,1.97805
156.864000000,-273.751,54.6257,4.24411,0.999716,9.66363,1.11458,3.54635,2.54564,1.27858,-1.02081,0.417011,4.46174,7.25678,0.916312,-0.515484,2.97559,2.92355,-2.0401,-2.91176,-0.773211,-0.0546183
156.885333333,-231.129,25.3998,17.764,-5.78642,-1.391,4.53964,-0.279733,3.63619,3.35755,0.322497,-1.47034,4.25801,4.3898,3.01422,-2.05625,2.06582,1.88647,-1.68339,-3.76798,-0.0942087,-1.19376
156.906666667,-132.804,-12.3713,0.853576,7.56543,4.50384,2.77935,-0.698149,0.268283,-1.58349,-2.94344,-3.32004,-2.17443,-1.33636,1.19463,1.42355,1.14923,-1.84454,-2.1237,-2.71074,-1.96887,-1.01529
156.928000000,-148.602,-17.7343,0.922682,14.5161,10.5845,10.0409,3.76287,1.66612,-3.27512,-2.71508,-1.07282,-0.60728,-0.190655,-0.368492,0.503312,-2.58303,-2.34425,-1.63776,-0.864863,2.33812,3.20217
156.949333333,-161.761,-13.0232,7.14252,15.0183,9.19096,6.43765,1.1729,-2.62975,-3.68198,-1.14224,-0.760213,0.51312,1.76672,2.16301,-0.0169783,1.78778,-0.977858,-1.1894,-1.36649,0.726435,0.21234
