TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
8.405333333,0.177219,0.229065,0.747239,0.0112909,0.0223017,0.0565617,1.66065,1.19297,0.249735,0.170797,2.35152,0.595068
8.448000000,0.169401,0.294931,0.766887,0.0599107,0.024688,0.0365553,1.83959,0.389338,0.345973,0.173816,2.67734,0.36237
8.490666667,0.22754,0.317647,1.05019,0.140321,0.0182175,0.00682615,1.42646,0.551602,0.232863,0.141386,2.74708,0.382772
8.533333333,0,0.298045,1.34637,0.151822,0.0125831,0.0828427,0.969068,0.79692,0.721424,0.131925,2.10028,0
8.576000000,0,0.192772,1.29405,0.142958,0.110961,0.138627,0.227289,0.881785,1.27554,0.499801,0.943062,0
8.618666667,0.00733698,0.0999046,1.24642,0.124838,0.2121,0.0781833,0.0219456,1.58736,1.74443,0.27103,0.282907,0
8.661333333,0.729525,0.177218,0.459617,0.607536,0.404076,0,0.0155575,1.39053,2.02494,0.1009,0,0.246036
8.704000000,0.805783,0.043363,0.956954,0.23066,1.0128,0.0363288,0.0311335,1.30464,1.66663,0.0593485,0,0.272196
8.746666667,0.518161,0.168824,1.1797,0.217931,1.35106,0.13737,0.0223082,1.00787,1.07857,0.0693308,0.0830363,0.124799
8.789333333,0.255707,0.538001,1.16476,0.221184,1.31306,0.0782544,0.0134829,0.390811,0.691255,0.767044,0.318907,0.0831367
8.832000000,0.217913,0.896876,1.15854,0.168342,0.817868,0.139086,0.0113532,0.27287,0.57919,0.829858,0.61706,0.363138
8.874666667,0.149351,0.842372,0.839491,0.10222,0.00256888,0.218419,0.984241,0.263841,0.380861,1.08153,1.12344,0.688846
8.917333333,0.241279,0.636549,0.701428,0.0263299,0.0248542,0.0578917,2.06648,0.980354,0.0826317,0.901312,1.03456,0.990193
